Sim	LOG10_N_NOW	LOG10_MUTATION_RATE	N_NOW	MUTATION_RATE	H_1	S_1	prS_1	D_1	FS_1	Pi_1
5890	2.66213	-7.29627	459	5.05507e-08	0.352632	4	4	-0.570561	0.994228	0.905263
5891	2.29828	-7.51438	198	3.05931e-08	0.1	1	1	-1.16439	-0.879302	0.1
5892	4.60124	-8.69581	39924	2.01461e-09	0.710526	3	3	0.803496	0.213586	1.1
5893	3.84316	-8.51905	6968	3.02658e-09	0.194737	2	2	-1.51284	-1.86305	0.2
5894	4.10816	-8.1988	12828	6.32707e-09	0.9	17	17	-0.203123	-0.374571	4.53158
5895	2.05094	-7.32657	112	4.71443e-08	0	0	0	0	0	0
5896	2.92886	-7.15479	848	7.00185e-08	0.689474	4	4	-0.219205	0.0868514	1.04211
5897	5.22958	-7.58674	169659	2.58975e-08	1	582	582	0.0559323	-0.696236	166.242
5898	4.57128	-7.6324	37263	2.33134e-08	0.978947	115	115	-1.14841	-1.60203	23.3789
5899	5.93518	-6.81873	861354	1.51801e-07	1	9567	9567	0.156474	2.65759	2797.18
5900	5.90013	-8.22389	794559	5.97193e-09	0.994737	429	429	-0.599744	0.0115957	103.558
5901	4.14736	-8.372	14039	4.24621e-09	0.8	7	7	-0.30597	-1.54724	1.78947
5902	5.82578	-7.50412	669538	3.1324e-08	1	3912	3912	-1.51	1.18513	705.821
5903	2.88827	-6.56044	773	2.75144e-07	0.947368	25	25	-0.323418	-2.59041	6.45789
5904	2.92953	-6.57031	850	2.68964e-07	0.894737	27	27	1.1628	2.35345	9.88421
5905	5.80656	-7.41901	640553	3.81056e-08	1	4553	4553	0.721117	2.00955	1503.91
5906	5.66464	-7.92881	461992	1.17812e-08	1	423	423	-0.0449558	-1.28443	117.947
5907	3.46739	-7.63284	2933	2.32893e-08	0.621053	4	4	-0.827322	-1.6765	0.805263
5908	3.60058	-7.947	3986	1.12979e-08	0.773684	8	8	-0.931725	-1.84011	1.63158
5909	4.99958	-6.69881	99902	2.00076e-07	1	2061	2061	-0.484869	0.819067	513.763
5910	4.67044	-8.45554	46821	3.50316e-09	0.810526	11	11	-0.692985	-1.44496	2.49474
5911	2.80065	-6.79953	631	1.5866e-07	0.831579	8	8	-0.915992	-1.81948	1.64211
5912	2.55623	-8.08128	359	8.29318e-09	0	0	0	0	0	0
5913	5.45724	-8.54927	286573	2.82313e-09	0.973684	138	138	0.134966	0.937566	40.1684
5914	2.57534	-8.61378	376	2.43345e-09	0	0	0	0	0	0
5915	2.94603	-7.74893	883	1.78266e-08	0.505263	1	1	1.43024	1.4094	0.505263
5916	5.82505	-6.90685	668423	1.23922e-07	1	6750	6750	0.914088	2.46266	2317.04
5917	2.08918	-7.08439	122	8.23392e-08	0.336842	1	1	0.351953	0.720808	0.336842
5918	4.607	-6.84748	40457	1.42076e-07	1	742	742	1.06424	-0.0274777	262.326
5919	2.51344	-8.41623	326	3.83507e-09	0	0	0	0	0	0
5920	4.80501	-8.67063	63827	2.13488e-09	0.963158	19	19	-0.381136	-5.28708	4.81579
5921	3.64169	-6.72007	4382	1.90514e-07	0.978947	178	178	1.06411	2.30106	63.0474
5922	4.39783	-6.50625	24993	3.11707e-07	1	1000	1000	0.739021	0.281972	331.6
5923	3.43058	-7.50382	2695	3.13458e-08	0.631579	4	4	-0.827322	-1.6765	0.805263
5924	3.90405	-7.49654	8017	3.18758e-08	0.936842	31	31	-0.220524	0.00796395	8.24737
5925	4.42711	-7.52227	26736	3.0042e-08	0.973684	73	73	-0.920245	-1.00888	15.9316
5926	3.24813	-6.43484	1770	3.67421e-07	0.968421	59	59	0.607753	-0.415748	19.1263
5927	3.96233	-7.32597	9169	4.72093e-08	0.947368	74	74	-2.19812	-1.93463	9.61579
5928	3.20977	-6.48263	1620	3.29134e-07	0.952632	39	39	-0.909947	-1.51135	8.47895
5929	2.74816	-8.04628	559	8.98928e-09	0.610526	2	2	0.632395	0.489728	0.715789
5930	5.3875	-7.48632	244063	3.2635e-08	1	1276	1276	0.515652	0.529621	403.921
5931	4.7393	-8.88663	54866	1.29829e-09	0.894737	12	12	-0.243885	-2.54751	3.15263
5932	2.43458	-6.47446	272	3.35385e-07	0.889474	19	19	1.30249	1.15312	7.2
5933	2.46629	-8.53145	292	2.94137e-09	0.268421	1	1	-0.0861022	0.380606	0.268421
5934	5.03043	-7.3932	107256	4.04385e-08	1	484	484	-0.364638	-1.18516	124.521
5935	2.39229	-6.29575	246	5.06121e-07	0.810526	33	33	0.99872	7.36142	11.6579
5936	5.49994	-8.25378	316185	5.5747e-09	0.984211	443	443	-1.15359	0.959236	90.3842
5937	2.64115	-8.4749	437	3.35045e-09	0	0	0	0	0	0
5938	5.47781	-7.96467	300478	1.08474e-08	1	862	862	-0.494839	-0.311608	214.258
5939	2.97162	-7.25686	936	5.53534e-08	0.842105	11	11	0.67363	0.640886	3.68947
5940	2.01519	-8.92444	103	1.19002e-09	0	0	0	0	0	0
5941	5.85282	-6.52222	712555	3.00455e-07	1	14993	14993	1.11694	3.32138	5350.66
5942	3.12746	-6.80416	1341	1.56979e-07	0.915789	39	39	0.629321	1.50094	12.7316
5943	4.92879	-6.24458	84876	5.694e-07	1	7438	7438	2.10537	2.7794	3148.32
5944	4.35628	-8.45866	22713	3.47809e-09	0.778947	5	5	-0.305967	-1.55231	1.26842
5945	4.08785	-7.5133	12241	3.06691e-08	0.963158	52	52	-0.497678	-0.88804	12.8474
5946	5.8396	-7.22171	691195	6.00188e-08	1	5256	5256	1.3757	2.29212	1967.21
5947	2.38607	-6.6005	243	2.50901e-07	0.784211	9	9	1.67669	2.75668	3.77368
5948	2.93922	-8.51495	869	3.05526e-09	0	0	0	0	0	0
5949	4.39875	-7.72673	25046	1.87614e-08	0.942105	23	23	-0.951438	-2.77847	4.87895
5950	5.84718	-8.96239	703365	1.09046e-09	0.968421	72	72	0.0813985	-0.168022	20.7
5951	3.02328	-6.3151	1055	4.84057e-07	0.978947	76	76	-0.654962	-2.54633	17.9842
5952	3.98942	-7.25522	9759	5.55616e-08	0.952632	87	87	0.284521	2.39159	26.2263
5953	4.11749	-7.54168	13106	2.8729e-08	0.942105	21	21	-0.996456	-4.47199	4.37368
5954	4.29276	-6.72409	19622	1.8876e-07	0.994737	511	511	-0.577157	0.363876	124.147
5955	5.30325	-7.84809	201025	1.41876e-08	1	552	552	-1.36694	-1.51182	104.726
5956	3.00021	-8.98022	1000	1.04659e-09	0	0	0	0	0	0
5957	5.18378	-7.94607	152680	1.13221e-08	0.989474	152	152	0.440557	-0.579793	47.4053
5958	4.17864	-8.72381	15088	1.88882e-09	0.594737	4	4	-0.124609	0.168108	1.07895
5959	5.76509	-8.07357	582221	8.44177e-09	1	618	618	0.383317	-0.488066	190.158
5960	4.42817	-6.13533	26802	7.32271e-07	0.994737	2082	2082	0.000715292	3.20535	586.953
5961	4.22598	-8.00045	16826	9.98971e-09	0.921053	33	33	-0.625369	0.618586	7.82632
5962	4.29521	-8.74339	19733	1.80554e-09	0.810526	10	10	-0.147257	-1.18767	2.7
5963	4.58239	-6.05994	38228	8.71085e-07	1	3372	3372	-0.305561	1.4327	881.237
5964	5.00554	-7.26391	101283	5.44615e-08	1	908	908	-0.535328	-0.252627	223.221
5965	4.58265	-7.84996	38251	1.41267e-08	0.973684	77	77	-1.27195	-2.17718	14.9421
5966	5.08768	-7.54719	122371	2.83667e-08	0.957895	357	357	0.669681	6.20241	116.779
5967	5.02094	-7.14051	104940	7.23581e-08	1	1429	1429	0.709401	0.715794	470.963
5968	5.10053	-6.13016	126045	7.41031e-07	1	10602	10602	1.66025	3.06749	4170.5
5969	2.11992	-6.20833	131	6.18972e-07	0.878947	19	19	-0.652448	-0.446455	4.43158
5970	2.74914	-7.0796	561	8.32527e-08	0.784211	5	5	-0.145991	-1.3894	1.34211
5971	5.9088	-8.15922	810589	6.93074e-09	0.994737	911	911	-0.696114	1.36993	214.1
5972	4.29362	-7.29878	19661	5.02592e-08	0.947368	199	199	-0.428755	1.60202	50.3
5973	5.75628	-7.11985	570537	7.58836e-08	1	5440	5440	0.169506	2.07196	1595.31
5974	2.07584	-8.96705	119	1.07882e-09	0.394737	1	1	0.722614	0.976063	0.394737
5975	2.61695	-8.23564	413	5.8124e-09	0	0	0	0	0	0
5976	3.64119	-8.93703	4377	1.15604e-09	0.268421	1	1	-0.0861022	0.380606	0.268421
5977	5.11504	-7.26465	130327	5.43682e-08	1	490	490	-0.903626	-1.44705	108.253
5978	2.96247	-6.68535	917	2.06373e-07	0.957895	22	22	-1.26242	-7.88555	4.15789
5979	2.55892	-6.36742	362	4.2912e-07	0.868421	17	17	-0.519483	-1.52963	4.12632
5980	5.22584	-7.28172	168205	5.22732e-08	0.994737	732	732	0.609465	1.54887	236.374
5981	3.8245	-7.0721	6675	8.47024e-08	0.978947	126	126	0.691016	1.02997	41.4632
5982	4.2854	-8.44296	19293	3.60612e-09	0.636842	12	12	-2.13742	-2.42075	1.36842
5983	3.62708	-6.09062	4237	8.1167e-07	0.994737	414	414	0.40269	0.421237	127.947
5984	3.73275	-8.31338	5404	4.85985e-09	0.610526	2	2	0.544835	0.428568	0.694737
5985	3.64895	-6.24617	4456	5.67329e-07	0.989474	474	474	-1.54651	0.795125	84.1579
5986	2.29242	-6.20913	196	6.17829e-07	0.878947	25	25	1.45439	2.27398	9.69474
5987	2.6183	-7.94323	415	1.13965e-08	0	0	0	0	0	0
5988	4.17837	-7.39348	15078	4.04125e-08	0.957895	100	100	-0.2244	0.609284	26.6474
5989	4.2177	-6.01394	16508	9.6842e-07	1	2400	2400	-1.79507	0.476616	386.953
5990	5.37968	-6.37786	239704	4.18927e-07	1	13782	13782	2.55018	3.47832	6244.99
5991	5.36116	-6.37842	229699	4.18386e-07	1	6616	6616	-1.26887	1.85529	1300.99
5992	5.08895	-8.78129	122728	1.65466e-09	0.9	23	23	-0.651743	-0.617534	5.38421
5993	5.70888	-8.61214	511545	2.44267e-09	0.978947	77	77	-0.519522	-1.32593	18.9421
5994	5.65168	-7.29133	448411	5.11288e-08	1	2975	2975	-0.102887	1.35028	817.995
5995	2.85224	-6.58398	711	2.60625e-07	0.947368	28	28	-0.940748	-2.91979	5.98947
5996	4.0937	-6.59668	12407	2.53116e-07	0.984211	659	659	-0.213734	4.1796	176.263
5997	4.07328	-8.19198	11837	6.42722e-09	0.878947	10	10	-0.604327	-2.69114	2.33158
5998	4.26811	-8.85927	18540	1.38271e-09	0.784211	5	5	-0.408808	-1.66318	1.22105
5999	2.50274	-8.33656	318	4.60723e-09	0	0	0	0	0	0
6000	2.08991	-7.7893	123	1.62441e-08	0	0	0	0	0	0
6001	2.28916	-8.92919	194	1.1771e-09	0	0	0	0	0	0
6002	2.66426	-8.15943	461	6.92744e-09	0.189474	1	1	-0.59155	-0.0965971	0.189474
6003	3.65798	-7.39068	4549	4.06739e-08	0.852632	22	22	1.45613	5.34964	8.55789
6004	2.99502	-6.88243	988	1.3109e-07	0.868421	16	16	-0.298784	-0.660814	4.14737
6005	4.60491	-8.66601	40263	2.15768e-09	0.863158	12	12	0.532522	-0.0451905	3.88421
6006	5.43453	-7.28948	271974	5.13481e-08	0.994737	1988	1988	1.64547	3.73601	780.242
6007	4.65787	-8.99664	45484	1.00777e-09	0.742105	5	5	0.436778	0.106258	1.61053
6008	2.19734	-7.03494	157	9.22694e-08	0.336842	1	1	0.351953	0.720808	0.336842
6009	2.49725	-8.09397	314	8.0543e-09	0	0	0	0	0	0
6010	4.47461	-7.92042	29826	1.20109e-08	0.963158	48	48	0.205273	-0.548793	14.2211
6011	5.37643	-8.36387	237919	4.32639e-09	0.963158	131	131	0.365049	1.91625	40.1895
6012	2.82558	-8.97398	669	1.06173e-09	0	0	0	0	0	0
6013	5.38262	-8.8515	241332	1.40766e-09	0.936842	33	33	-1.04701	-3.40876	6.83158
6014	5.0569	-6.37685	113999	4.19904e-07	0.994737	3048	3048	0.488469	4.12515	959.179
6015	5.75105	-8.97554	563702	1.05795e-09	0.957895	64	64	-0.679426	0.427548	15.0211
6016	3.14701	-6.45429	1402	3.51322e-07	0.973684	142	142	1.1939	2.78596	51.5842
6017	3.37651	-6.79923	2379	1.58771e-07	0.952632	29	29	0.0475901	-2.54437	8.27368
6018	2.06166	-8.18965	115	6.46168e-09	0	0	0	0	0	0
6019	2.83757	-6.68665	687	2.05753e-07	0.836842	11	11	-0.0969725	-0.83535	3.01579
6020	2.09427	-8.18339	124	6.55549e-09	0	0	0	0	0	0
6021	2.0199	-7.16727	104	6.80345e-08	0	0	0	0	0	0
6022	5.80361	-6.4404	636230	3.62747e-07	1	14399	14399	1.76471	3.39717	5765.05
6023	5.84492	-8.06585	699719	8.59302e-09	1	540	540	-1.09364	-1.37497	112.395
6024	4.37884	-7.47106	23924	3.3802e-08	0.963158	100	100	0.989183	2.46113	34.9737
6025	3.69475	-7.44741	4951	3.56933e-08	0.889474	32	32	1.38066	3.27625	12.1842
6026	3.13074	-8.24609	1351	5.67422e-09	0	0	0	0	0	0
6027	3.13354	-8.95703	1359	1.10401e-09	0	0	0	0	0	0
6028	2.46726	-8.32883	293	4.68994e-09	0.1	1	1	-1.16439	-0.879302	0.1
6029	4.71791	-7.70258	52228	1.98345e-08	0.994737	230	230	0.144925	-0.910008	67.0895
6030	3.05911	-8.56686	1145	2.71106e-09	0	0	0	0	0	0
6031	3.30818	-7.56709	2033	2.70966e-08	0.7	9	9	-1.57676	-0.305001	1.37368
6032	4.72916	-7.86292	53599	1.37112e-08	0.989474	102	102	0.031124	-1.99846	28.9684
6033	2.42541	-8.25683	266	5.53563e-09	0	0	0	0	0	0
6034	4.47709	-6.5662	29997	2.71516e-07	0.994737	1240	1240	0.307025	2.38426	375.126
6035	2.15956	-6.78614	144	1.6363e-07	0.642105	5	5	0.619608	1.30952	1.69474
6036	2.24123	-7.156	174	6.98225e-08	0.484211	2	2	0.282154	0.236982	0.631579
6037	5.51329	-8.69663	326052	2.0108e-09	0.947368	119	119	0.598265	2.81999	38.4105
6038	2.30869	-7.22158	203	6.00367e-08	0.426316	2	2	0.413494	0.334387	0.663158
6039	5.71463	-8.42379	518360	3.76889e-09	0.989474	300	300	-2.03892	-0.823135	43.1895
6040	5.56743	-7.13421	369344	7.34165e-08	1	2922	2922	0.452499	1.47104	912.468
6041	3.48009	-8.00474	3020	9.89137e-09	0.415789	2	2	-0.527781	-0.464374	0.436842
6042	4.43843	-6.61985	27442	2.39965e-07	0.989474	1466	1466	2.44238	5.94284	653.995
6043	4.72443	-6.57266	53019	2.6751e-07	1	917	917	-1.09444	-0.48198	190.926
6044	2.66512	-6.10469	462	7.85788e-07	0.936842	31	31	-0.71735	-1.28075	7.14211
6045	4.50895	-6.69693	32281	2.00944e-07	1	733	733	-1.60065	-1.14138	127.595
6046	4.60338	-7.80562	40121	1.56452e-08	0.952632	67	67	1.35398	2.23319	25.1737
6047	4.9249	-8.14316	84120	7.19183e-09	0.936842	59	59	-0.873691	-0.837125	13.0421
6048	2.84757	-7.82907	704	1.48228e-08	0.194737	2	2	-1.1407	-1.20637	0.289474
6049	4.93035	-6.45066	85182	3.54276e-07	1	3745	3745	0.282204	1.70066	1126.61
6050	5.10411	-7.89472	127090	1.27431e-08	0.984211	504	504	1.28575	4.34924	185.763
6051	3.5309	-7.79208	3395	1.61406e-08	0.636842	3	3	1.20247	1.72844	1.22632
6052	4.47116	-6.59473	29590	2.54254e-07	1	952	952	-1.61129	-0.707157	165.105
6053	2.59003	-6.1472	389	7.12523e-07	0.968421	31	31	-0.156647	-3.58097	8.38947
6054	4.56678	-7.53	36879	2.95124e-08	0.994737	113	113	-0.383638	-3.3985	28.8842
6055	3.33286	-8.0769	2152	8.37728e-09	0	0	0	0	0	0
6056	2.22977	-6.85687	169	1.39036e-07	0.542105	6	6	1.51411	4.06408	2.49474
6057	5.22095	-7.50874	166320	3.09925e-08	0.989474	553	553	-1.06934	1.53374	116.011
6058	3.97414	-6.21324	9422	6.12007e-07	1	736	736	-1.87476	-1.33935	114.532
6059	4.98565	-7.80997	96749	1.54892e-08	0.989474	234	234	-0.117456	0.160974	64.0947
6060	2.66853	-6.85187	466	1.40646e-07	0.910526	10	10	-0.414969	-3.56508	2.48421
6061	4.06054	-6.69153	11495	2.03456e-07	1	299	299	-0.472872	-2.24617	74.7158
6062	2.14095	-6.98561	138	1.0337e-07	0.505263	1	1	1.43024	1.4094	0.505263
6063	3.42092	-7.027	2635	9.39733e-08	0.968421	32	32	0.0418693	-3.18661	9.11579
6064	5.9875	-8.7703	971631	1.69706e-09	0.989474	193	193	-0.360281	-0.460502	49.6789
6065	5.81446	-8.62128	652326	2.39178e-09	0.994737	178	178	-0.410577	-1.91615	45.2053
6066	5.80444	-7.68403	637440	2.07e-08	1	1067	1067	0.094175	0.184396	307.516
6067	5.43542	-7.24753	272534	5.65549e-08	1	1407	1407	-0.204374	0.445045	377.253
6068	4.25795	-7.03306	18111	9.26701e-08	0.994737	254	254	0.870753	-0.352364	86.5737
6069	4.10606	-8.66244	12766	2.17552e-09	0.826316	6	6	0.64136	-0.22553	2.03158
6070	3.19939	-6.74343	1582	1.80538e-07	0.931579	40	40	-1.23714	-1.83852	7.77368
6071	2.2508	-6.69119	178	2.03615e-07	0.521053	1	1	1.53133	1.46699	0.521053
6072	5.19188	-6.26642	155553	5.4148e-07	1	7772	7772	0.682159	2.56067	2546.77
6073	3.01023	-6.35594	1023	4.40616e-07	0.984211	113	113	-0.965485	-2.59819	24.3842
6074	3.45156	-8.82072	2828	1.51107e-09	0.1	1	1	-1.16439	-0.879302	0.1
6075	5.72153	-7.33732	526663	4.59914e-08	0.994737	3370	3370	1.65567	4.74035	1324.78
6076	3.57374	-7.03193	3747	9.29106e-08	0.905263	47	47	0.390531	2.99671	14.5368
6077	5.58466	-7.05064	384289	8.89943e-08	1	5524	5524	0.852919	2.24105	1873.53
6078	3.66926	-6.1678	4669	6.7952e-07	0.994737	442	442	0.312976	0.507511	133.921
6079	4.17514	-8.8991	14967	1.26153e-09	0.394737	3	3	1.06948	3.43276	1.18421
6080	2.94907	-7.52442	889	2.98937e-08	0.415789	3	3	-0.227174	0.651961	0.773684
6081	3.69767	-7.41248	4985	3.86833e-08	0.936842	37	37	0.185146	0.160185	10.9158
6082	2.76062	-7.25692	576	5.5345e-08	0.284211	6	6	-2.05624	-1.15717	0.6
6083	2.98	-8.13648	954	7.30331e-09	0.526316	1	1	1.56503	1.48599	0.526316
6084	5.66562	-6.31787	463044	4.8098e-07	1	15159	15159	1.06426	3.32244	5356.26
6085	2.97811	-7.16345	950	6.86353e-08	0.847368	10	10	-0.525972	-1.58028	2.39474
6086	4.26411	-6.94005	18370	1.14803e-07	0.994737	402	402	0.294926	0.319772	121.316
6087	3.86517	-7.16128	7331	6.89793e-08	0.978947	78	78	-1.47562	-2.42102	14.0421
6088	3.29043	-6.42266	1951	3.77866e-07	0.968421	132	132	-0.809218	0.967041	29.9158
6089	5.4933	-7.84365	311389	1.43334e-08	0.994737	661	661	0.483408	1.31621	207.842
6090	3.0166	-7.76651	1038	1.71194e-08	0.1	1	1	-1.16439	-0.879302	0.1
6091	2.45553	-6.11027	285	7.75761e-07	0.805263	13	13	-1.65796	-2.21672	1.98947
6092	5.35719	-7.61473	227610	2.42811e-08	0.994737	1040	1040	0.239366	2.03797	309.895
6093	4.80729	-7.73419	64164	1.84419e-08	0.984211	155	155	-1.29906	-0.827275	29.9789
6094	2.99401	-8.16651	986	6.81535e-09	0.1	1	1	-1.16439	-0.879302	0.1
6095	3.35663	-8.17006	2273	6.75996e-09	0.1	1	1	-1.16439	-0.879302	0.1
6096	4.95696	-7.10258	90565	7.89621e-08	1	1366	1366	-1.73938	-0.23976	225.242
6097	5.47197	-6.93701	296463	1.15609e-07	1	7451	7451	-0.856866	2.12111	1671.4
6098	2.74464	-7.87185	555	1.34322e-08	0.442105	4	4	-1.63814	-3.05269	0.489474
6099	3.21324	-8.44481	1633	3.5908e-09	0.1	1	1	-1.16439	-0.879302	0.1
6100	4.35435	-7.81967	22612	1.51472e-08	0.926316	25	25	-0.817735	-1.33312	5.55789
6101	2.03211	-6.06768	107	8.55698e-07	0.863158	18	18	0.991313	1.61697	6.41053
6102	5.22245	-7.44234	166897	3.61129e-08	1	1613	1613	2.13519	1.15328	686.221
6103	3.76137	-7.70942	5772	1.95244e-08	0.857895	19	19	0.284138	0.399087	5.75789
6104	5.26689	-7.69677	184882	2.01013e-08	0.984211	310	310	0.267618	2.25112	92.9895
6105	5.79186	-6.01386	619237	9.68591e-07	1	19533	19533	2.77059	3.86369	9139.89
6106	4.78226	-8.20213	60570	6.27864e-09	0.942105	33	33	-0.0564917	-3.16007	9.16842
6107	4.77791	-6.11814	59966	7.61833e-07	1	6056	6056	0.648097	2.29394	1970.63
6108	5.01048	-6.62417	102441	2.37593e-07	1	4123	4123	1.58589	2.076	1601.42
6109	4.64473	-7.49253	44129	3.21715e-08	0.978947	149	149	0.254186	1.24239	44.5789
6110	3.57946	-6.39315	3797	4.04439e-07	0.989474	201	201	-0.98587	-0.822162	43.2053
6111	5.93812	-6.80597	867197	1.56324e-07	1	10651	10651	0.590985	2.86589	3424.93
6112	3.22182	-6.44675	1666	3.5748e-07	0.947368	64	64	-1.15802	-0.072492	12.8947
6113	4.41662	-7.23423	26098	5.8313e-08	0.994737	144	144	-1.23429	-3.45393	28.4737
6114	5.52416	-6.15878	334315	6.9377e-07	1	16937	16937	0.84463	3.3918	5734.68
6115	2.69026	-6.32275	490	4.75604e-07	0.868421	27	27	-0.0807243	1.27481	7.45263
6116	2.16956	-7.68325	147	2.07373e-08	0	0	0	0	0	0
6117	3.74994	-8.22369	5622	5.97457e-09	0.531579	2	2	0.0851426	0.083976	0.584211
6118	4.86239	-6.45621	72843	3.49773e-07	1	4822	4822	1.04011	2.13655	1696.08
6119	3.07506	-6.36397	1188	4.32548e-07	0.968421	76	76	0.935322	1.45081	26.3316
6120	4.83655	-6.27036	68635	5.36581e-07	1	3088	3088	0.197586	1.46977	911.411
6121	5.04302	-6.76196	110411	1.72996e-07	0.994737	1969	1969	-0.278049	2.97527	518.2
6122	5.53186	-7.58938	340296	2.57405e-08	0.994737	1086	1086	-0.382849	1.84261	278.137
6123	3.16847	-8.9763	1473	1.05608e-09	0.1	1	1	-1.16439	-0.879302	0.1
6124	3.30807	-8.94927	2032	1.1239e-09	0	0	0	0	0	0
6125	2.33404	-7.20728	215	6.20466e-08	0.568421	4	4	-1.20571	-2.21843	0.657895
6126	3.98004	-7.93128	9550	1.17143e-08	0.9	15	15	0.131709	-1.3197	4.37895
6127	2.05	-6.91149	112	1.22607e-07	0.442105	2	2	1.33288	2.6206	0.884211
6128	3.40422	-7.29267	2536	5.09717e-08	0.936842	24	24	-0.0309951	-3.49503	6.71053
6129	4.15982	-7.35947	14448	4.37049e-08	0.942105	127	127	-0.358908	4.54702	32.6842
6130	5.2145	-7.22276	163868	5.98742e-08	1	1433	1433	-0.0122144	0.526025	402.742
6131	2.6457	-6.18586	442	6.51834e-07	0.910526	57	57	1.41411	1.67933	21.6842
6132	4.90109	-8.88574	79631	1.30094e-09	0.726316	5	5	-0.957297	-2.36051	0.968421
6133	2.9385	-6.15134	867	7.05766e-07	0.957895	72	72	-0.110939	-0.315993	19.7421
6134	3.53196	-8.32719	3403	4.70774e-09	0.721053	6	6	-0.95538	-1.75308	1.18421
6135	4.67401	-6.76584	47206	1.7146e-07	0.989474	1313	1313	0.931304	4.93199	452.337
6136	3.85971	-7.06718	7239	8.56678e-08	0.978947	57	57	-0.799759	-4.01462	12.8895
6137	3.67592	-6.60812	4741	2.46534e-07	0.947368	177	177	-0.603787	3.23551	42.6263
6138	3.49576	-7.11513	3131	7.67136e-08	0.847368	20	20	-0.131629	0.215352	5.44211
6139	4.87537	-7.17215	75053	6.7275e-08	0.994737	811	811	-0.997004	0.994451	174.158
6140	4.00011	-8.89486	10002	1.2739e-09	0.531579	3	3	0.421151	1.17332	0.978947
6141	2.19453	-7.99741	156	1.00597e-08	0	0	0	0	0	0
6142	2.57379	-7.25955	374	5.50115e-08	0.194737	2	2	-1.51284	-1.86305	0.2
6143	4.92396	-8.68697	83937	2.05603e-09	0.936842	22	22	0.210671	-1.60126	6.54211
6144	4.85458	-7.8018	71545	1.57833e-08	0.989474	133	133	-0.0375991	-1.238	37.1474
6145	2.09657	-6.70187	124	1.98669e-07	0.573684	2	2	0.260264	0.220409	0.626316
6146	3.85975	-8.86651	7240	1.35983e-09	0.468421	3	3	0.138547	0.954795	0.889474
6147	2.84071	-6.10675	692	7.82074e-07	0.973684	95	95	1.30689	0.563969	35.3053
6148	3.7798	-8.65056	6022	2.23586e-09	0	0	0	0	0	0
6149	3.30812	-8.74298	2032	1.80724e-09	0	0	0	0	0	0
6150	2.38506	-7.00852	242	9.8058e-08	0	0	0	0	0	0
6151	3.15622	-6.8468	1432	1.42297e-07	0.963158	56	56	-1.492	-1.80028	9.95789
6152	4.06752	-8.85461	11682	1.39763e-09	0.594737	2	2	0.610505	0.474554	0.710526
6153	4.19576	-8.51756	15694	3.03699e-09	0.873684	12	12	-0.651638	-2.04062	2.76842
6154	2.85116	-7.70296	709	1.98173e-08	0	0	0	0	0	0
6155	5.86073	-8.25986	725652	5.49712e-09	0.994737	831	831	-0.120456	1.47969	227.495
6156	5.42185	-8.57833	264152	2.64038e-09	0.973684	143	143	0.190366	1.07887	42.1632
6157	4.0908	-8.88726	12325	1.29641e-09	0.542105	2	2	0.172703	0.153075	0.605263
6158	2.5099	-8.64921	323	2.24281e-09	0	0	0	0	0	0
6159	4.91148	-6.71743	81559	1.91676e-07	1	1806	1806	0.807579	1.01345	607.105
6160	4.37254	-8.64557	23579	2.26169e-09	0.815789	13	13	0.295842	0.867496	3.96316
6161	4.49009	-8.10804	30909	7.79753e-09	0.921053	33	33	0.159905	1.35849	9.67895
6162	2.51203	-8.98598	325	1.03281e-09	0	0	0	0	0	0
6163	3.82266	-6.75841	6647	1.74416e-07	0.968421	183	183	1.23695	3.78029	66.9632
6164	2.50957	-7.88845	323	1.29286e-08	0.194737	3	3	-1.72331	-1.14276	0.3
6165	2.99341	-8.36062	984	4.35892e-09	0.1	1	1	-1.16439	-0.879302	0.1
6166	3.662	-8.14052	4591	7.23577e-09	0.284211	5	5	-1.39152	-0.605844	0.768421
6167	4.57641	-8.24005	37705	5.75374e-09	0.836842	18	18	0.807885	2.44648	6.16316
6168	2.71833	-6.27576	522	5.2995e-07	0.921053	43	43	-1.96846	-0.177699	6.15263
6169	5.24598	-8.6824	176189	2.0778e-09	0.878947	35	35	-1.58592	-0.309566	5.91053
6170	3.8107	-7.15783	6466	6.95304e-08	0.9	50	50	1.69855	4.59747	20.0421
6171	3.5059	-6.14163	3205	7.21724e-07	0.989474	417	417	0.197922	1.67144	123.111
6172	5.22506	-6.28201	167902	5.2239e-07	1	10124	10124	-0.187384	2.63107	2726.24
6173	2.57408	-8.49714	375	3.18314e-09	0	0	0	0	0	0
6174	5.66595	-8.38349	463398	4.13532e-09	0.994737	212	212	-0.4771	-1.48988	52.8947
6175	4.035	-6.90673	10839	1.23956e-07	0.984211	200	200	-1.64066	-0.457199	34.1
6176	5.95636	-6.13046	904393	7.40525e-07	1	19304	19304	3.70496	3.40282e+38	10244
6177	5.34927	-6.35059	223498	4.46081e-07	1	9073	9073	0.3806	2.65468	2789.32
6178	2.99331	-8.99232	984	1.01785e-09	0	0	0	0	0	0
6179	2.29452	-8.20931	197	6.17576e-09	0	0	0	0	0	0
6180	5.47553	-7.07742	298901	8.36724e-08	1	2217	2217	-0.324179	0.95392	576.6
6181	3.39728	-8.67923	2496	2.09299e-09	0.668421	4	4	-0.124609	0.168108	1.07895
